source,trajectory_id,category_original,category_unified,step_number,text_snippet
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,34,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,38,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,42,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,46,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Intent Plan Misalignment,intent_plan_misalignment,51,Orchestrator came up with a plan based on incomplete information and asked to search for casual or e
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,53,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,57,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,61,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,65,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,69,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,73,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,77,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,81,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,85,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,89,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,93,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Instruction/Plan Adherence Failure,instruction_adherence_failure,97,Websurfer did not check vegan mains on the specified restaurent and just surfed the website
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Intent Plan Misalignment,intent_plan_misalignment,109,Orchestrator came up with a plan based on incomplete information and asked to search for casual or e
magentic_one,797f7a5b65ca28b7e7156e7db1e9f117bd4a021de0cd512bfdbb0be897d89eab,Guardrails Triggered,guardrails_triggered,113,RAI Policy Violation + Website not allowing agent access
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,13,Websurfer did provide flavours but did not provide the year information. Basically it should have un
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,17,Websurfer did provide flavours but did not provide the year information. Basically it should have un
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,21,Websurfer did provide flavours but did not provide the year information. Basically it should have un
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,25,Websurfer did provide flavours but did not provide the year information. Basically it should have un
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Misinterpretation of Tool Output,misinterpretation_of_tool_output,27,Orchestrator worked on information without year info and guessed two potential flavours which are ol
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Misinterpretation of Tool Output,misinterpretation_of_tool_output,31,Orchestrator worked on information without year info and guessed two potential flavours which are ol
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,37,Websurfer did not provide all the information about wavy gravy flavour
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,44,Websurfer cannot provide date related information
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,48,Websurfer cannot provide date related information
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,52,Websurfer cannot provide date related information
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,56,Websurfer cannot provide date related information
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,64,Websurfer cannot provide date related information
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,68,Websurfer cannot provide date related information
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,72,Websurfer cannot provide date related information
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,79,Websurfer did not inspect image and the last line
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,86,Websurfer did not inspect image and the last line
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,90,Could not inspect the photo or image and the last line
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,94,Could not inspect the photo or image and the last line
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,98,Could not inspect the photo or image and the last line
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,102,Could not inspect the photo or image and the last line
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,106,Could not inspect the photo or image and the last line
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,110,Could not inspect the photo or image and the last line
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,121,Could not inspect the photo or image and the last line
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,125,Could not inspect the photo or image and the last line
magentic_one,624cbf11-6a41-4692-af9c-36b3e5ca3130,Instruction/Plan Adherence Failure,instruction_adherence_failure,129,Could not inspect the photo or image and the last line
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Instruction/Plan Adherence Failure,instruction_adherence_failure,5,WebSurfer did not get arrival time information which is important
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Instruction/Plan Adherence Failure,instruction_adherence_failure,13,WebSurfer did  scroll but did not get information for specified date
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Instruction/Plan Adherence Failure,instruction_adherence_failure,17,WebSurfer did not get information for specified date
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Instruction/Plan Adherence Failure,instruction_adherence_failure,25,WebSurfer did not get information for specified date
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Instruction/Plan Adherence Failure,instruction_adherence_failure,29,WebSurfer did not get information for specified date
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Instruction/Plan Adherence Failure,instruction_adherence_failure,33,WebSurfer did not get information for specified date
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Instruction/Plan Adherence Failure,instruction_adherence_failure,37,WebSurfer did not get information for specified date
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Instruction/Plan Adherence Failure,instruction_adherence_failure,41,WebSurfer did not get information for specified date
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Instruction/Plan Adherence Failure,instruction_adherence_failure,56,WebSurfer did not get information for specified date
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Instruction/Plan Adherence Failure,instruction_adherence_failure,60,WebSurfer did not get information for specified date
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Intent Plan Misalignment,intent_plan_misalignment,66,Orchestrator try to contact through email which might not be good strategy
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Intent Plan Misalignment,intent_plan_misalignment,70,Orchestrator did not properly interpret user intent again trying to email which is not good strategy
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Intent Plan Misalignment,intent_plan_misalignment,74,Orchestrator did not properly interpret user intent again trying to email which is not good strategy
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Intent Plan Misalignment,intent_plan_misalignment,78,Orchestrator did not properly interpret user intent again trying to email which is not good strategy
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Intent Plan Misalignment,intent_plan_misalignment,82,Orchestrator did not properly interpret user intent again trying to email which is not good strategy
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Intent Plan Misalignment,intent_plan_misalignment,86,Orchestrator did not properly interpret user intent again trying to email which is not good strategy
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Intent Plan Misalignment,intent_plan_misalignment,90,Orchestrator did not properly interpret user intent again trying to email which is not good strategy
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Intent Plan Misalignment,intent_plan_misalignment,101,Orchestrator did not properly interpret user intent again trying to email which is not good strategy
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Intent Plan Misalignment,intent_plan_misalignment,105,Orchestrator did not properly interpret user intent again trying to email which is not good strategy
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Intent Plan Misalignment,intent_plan_misalignment,109,Orchestrator did not properly interpret user intent again trying to email which is not good strategy
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Intent Plan Misalignment,intent_plan_misalignment,116,Orchestrator did not properly interpret user intent again trying to email which is not good strategy
magentic_one,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,Intent Plan Misalignment,intent_plan_misalignment,120,Orchestrator did not properly interpret user intent again trying to email/phone which is not good st
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,5,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,12,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,16,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,20,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,24,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,28,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,32,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,36,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,43,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,47,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,51,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,55,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,59,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,63,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,70,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,74,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,78,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Instruction/Plan Adherence Failure,instruction_adherence_failure,82,did not provide full list of movies/series with Ted Danson
magentic_one,55f4258484c5b398956133128a50462a767da211f8f72aa5ac5bbffb9bcbba1a,Guardrails Triggered,guardrails_triggered,86,RAI Policy Violation + Website not allowing agent access
magentic_one,557e78eceec08ca8b0da5f9fdaca6e1c7ec6140a8ce600983ee716327dab005e,Instruction/Plan Adherence Failure,instruction_adherence_failure,9,Did not provide complete list of bars that are closest to Mummers Museum
magentic_one,557e78eceec08ca8b0da5f9fdaca6e1c7ec6140a8ce600983ee716327dab005e,Misinterpretation of Tool Output,misinterpretation_of_tool_output,14,Started working on whatever list was provided by WebSurfer without verifying if it was complete
magentic_one,557e78eceec08ca8b0da5f9fdaca6e1c7ec6140a8ce600983ee716327dab005e,Instruction/Plan Adherence Failure,instruction_adherence_failure,20,Did not provide distance information for bars that are closest to Mummers Museum
magentic_one,557e78eceec08ca8b0da5f9fdaca6e1c7ec6140a8ce600983ee716327dab005e,Instruction/Plan Adherence Failure,instruction_adherence_failure,24,Did not provide distance information for bars that are closest to Mummers Museum
magentic_one,557e78eceec08ca8b0da5f9fdaca6e1c7ec6140a8ce600983ee716327dab005e,Instruction/Plan Adherence Failure,instruction_adherence_failure,28,Did not provide distance information for bars that are closest to Mummers Museum
magentic_one,557e78eceec08ca8b0da5f9fdaca6e1c7ec6140a8ce600983ee716327dab005e,Guardrails Triggered,guardrails_triggered,32,ResponsibleAIPolicyViolation (jailbreak=true)
magentic_one,72c06643-a2fa-4186-aa5c-9ec33ae9b445,Guardrails Triggered,guardrails_triggered,9,Websurfer got verify you are not a robot
magentic_one,72c06643-a2fa-4186-aa5c-9ec33ae9b445,Guardrails Triggered,guardrails_triggered,21,Websurfer got verify you are not a robot
magentic_one,72c06643-a2fa-4186-aa5c-9ec33ae9b445,Misinterpretation of Tool Output,misinterpretation_of_tool_output,25,Assistant did not have the correct information of density of freon-12 at the temperature of the mari
magentic_one,2dfc4c37-fec1-4518-84a7-10095d30ad75,Misinterpretation of Tool Output,misinterpretation_of_tool_output,17,Assistant omitted a movie name from top 10 domestic movies list and thus got the final answer wrong
magentic_one,a3fbeb63-0e8c-4a11-bff6-0e3b484c3e9c,Guardrails Triggered,guardrails_triggered,21,ResponsibleAIPolicyViolation (jailbreak=True)
magentic_one,929b45f34805280d77c61d1e093e3d4e551d77ddb6ecd73552b12b1af286388d,Instruction/Plan Adherence Failure,instruction_adherence_failure,5,WebSurfer was asked to collect genome files from May 2020 but did not ensure the files were from tha
magentic_one,929b45f34805280d77c61d1e093e3d4e551d77ddb6ecd73552b12b1af286388d,Misinterpretation of Tool Output,misinterpretation_of_tool_output,7,Orchestrator did not verify the information from WebSurfer and proceeded with the incorrect informat
magentic_one,42576abe-0deb-4869-8c63-225c2d75a95a,Misinterpretation of Tool Output,misinterpretation_of_tool_output,2,The orchestrator hallucinated in identifying the object of verb-object-subject in the sentence. Even
magentic_one,14569e28-c88c-43e4-8c32-097d35b9a67d,Invention of new information,invention_of_new_information,12,"The assistant invented a new operator in Unlambda that does not exist, leading to an incorrect answe"
magentic_one,2aa5dd83fbcd0dce9a3dd4592106e5b5edf738008d932e357d477bba80e59ccf,Guardrails Triggered,guardrails_triggered,5,ResponsibleAIPolicyViolation (jailbreak=True)
magentic_one,42d4198c-5895-4f0a-b0c0-424a66465d83,Misinterpretation of Tool Output,misinterpretation_of_tool_output,19,Orchestrator thought the request is satisfied even though the request was not satisfied
magentic_one,72e110e7-464c-453c-a309-90a95aed6538,Instruction/Plan Adherence Failure,instruction_adherence_failure,5,
magentic_one,72e110e7-464c-453c-a309-90a95aed6538,Guardrails Triggered,guardrails_triggered,9,
magentic_one,748899d9d70c09beb3bd48ac8a3658bdcfd2f9114fe6dc4c4b8d2f9541ef4607,Instruction/Plan Adherence Failure,instruction_adherence_failure,32,"The Websurfer failed to get cost estimates from FedEx from Rio de Janeiro to NYC, missing a key part"
magentic_one,748899d9d70c09beb3bd48ac8a3658bdcfd2f9114fe6dc4c4b8d2f9541ef4607,Instruction/Plan Adherence Failure,instruction_adherence_failure,36,"The Websurfer failed to get cost estimates from USPS from Rio de Janeiro to NYC, missing a key part "
magentic_one,748899d9d70c09beb3bd48ac8a3658bdcfd2f9114fe6dc4c4b8d2f9541ef4607,Instruction/Plan Adherence Failure,instruction_adherence_failure,40,"The Websurfer failed to get cost estimates from DHL from Rio de Janeiro to NYC, missing a key part o"
magentic_one,748899d9d70c09beb3bd48ac8a3658bdcfd2f9114fe6dc4c4b8d2f9541ef4607,Instruction/Plan Adherence Failure,instruction_adherence_failure,55,The Websurfer failed to get a quote from DHL from Rio de Janeiro to NYC instead just clicked on acce
magentic_one,748899d9d70c09beb3bd48ac8a3658bdcfd2f9114fe6dc4c4b8d2f9541ef4607,Instruction/Plan Adherence Failure,instruction_adherence_failure,71,The Websurfer typed USA but it should have typed NYC to get accurate pricing information.
magentic_one,748899d9d70c09beb3bd48ac8a3658bdcfd2f9114fe6dc4c4b8d2f9541ef4607,Instruction/Plan Adherence Failure,instruction_adherence_failure,91,The Websurfer failed to get quote from DHL website and also did not checkmark that envelope only con
magentic_one,748899d9d70c09beb3bd48ac8a3658bdcfd2f9114fe6dc4c4b8d2f9541ef4607,Instruction/Plan Adherence Failure,instruction_adherence_failure,95,The websurfer was asked to go for USPS website but is stayed on DHL website
magentic_one,748899d9d70c09beb3bd48ac8a3658bdcfd2f9114fe6dc4c4b8d2f9541ef4607,Invention of new information,invention_of_new_information,124,The Orchestrator fabricated pricing information without any basis from the web search results
magentic_one,9baaa267c95f9d8b75741ee9169c50563d297cfa592c20deaffd30dbc5984c74,Instruction/Plan Adherence Failure,instruction_adherence_failure,21,Websurfer failed to type dates into the website to get relevant weather data.
magentic_one,9baaa267c95f9d8b75741ee9169c50563d297cfa592c20deaffd30dbc5984c74,Instruction/Plan Adherence Failure,instruction_adherence_failure,25,Websurfer failed to type dates into the website to get relevant weather data.
magentic_one,9baaa267c95f9d8b75741ee9169c50563d297cfa592c20deaffd30dbc5984c74,Instruction/Plan Adherence Failure,instruction_adherence_failure,29,Websurfer failed to type dates into the website to get relevant weather data.
magentic_one,9baaa267c95f9d8b75741ee9169c50563d297cfa592c20deaffd30dbc5984c74,Instruction/Plan Adherence Failure,instruction_adherence_failure,33,Websurfer failed to type dates into the website to get relevant weather data.
magentic_one,9baaa267c95f9d8b75741ee9169c50563d297cfa592c20deaffd30dbc5984c74,Guardrails Triggered,guardrails_triggered,53,Max time (1500s) reached
magentic_one,b36ef2d8f2643b80e74a44ce3403f674ecb2aed7fd36afeaa289061a59feef92,Instruction/Plan Adherence Failure,instruction_adherence_failure,5,WebSurfer did not provide complete list of gyms within 200m of Tompkins Square Park
magentic_one,b36ef2d8f2643b80e74a44ce3403f674ecb2aed7fd36afeaa289061a59feef92,Misinterpretation of Tool Output,misinterpretation_of_tool_output,7,Orchestrator failed to correctly interpret WebSurfer's output and assumed that partial gyms given by
magentic_one,b36ef2d8f2643b80e74a44ce3403f674ecb2aed7fd36afeaa289061a59feef92,Guardrails Triggered,guardrails_triggered,21,RAI Policy Violation + Website not allowing agent access
magentic_one,73c1b9fe-ee1d-4cf4-96ca-35c08f97b054,Guardrails Triggered,guardrails_triggered,13,Websurfer was searching for alligator information and suddenly the RAI Policy violation from openAI 
magentic_one,0a65cb96-cb6e-4a6a-8aae-c1084f613456,Instruction/Plan Adherence Failure,instruction_adherence_failure,56,The WebSurfer failed to put the year '2015' to get NASA Astronomy Pictures of the Day for that year.
magentic_one,0a65cb96-cb6e-4a6a-8aae-c1084f613456,Instruction/Plan Adherence Failure,instruction_adherence_failure,64,The WebSurfer failed to put the year '2015' to get NASA Astronomy Pictures of the Day for that year.
magentic_one,0a65cb96-cb6e-4a6a-8aae-c1084f613456,Guardrails Triggered,guardrails_triggered,93,The WebSurfer attempted to access a website but got RAI Policy Violation from openAI
magentic_one,56137764-b4e0-45b8-9c52-1866420c3df5,Guardrails Triggered,guardrails_triggered,5,The agent encountered a policy violation when attempting to access website. The response was filtere
magentic_one,9e31099fffa6a3891c94934fd4fc2f3f522d51c1904ff3561f3a10e4bf245821,Instruction/Plan Adherence Failure,instruction_adherence_failure,41,"The WebSurfer agent failed to search for relevant business news articles, financial news reports, or"
magentic_one,9e31099fffa6a3891c94934fd4fc2f3f522d51c1904ff3561f3a10e4bf245821,Instruction/Plan Adherence Failure,instruction_adherence_failure,59,The WebSurfer was asked to confirm if bloomberg contains information about the c-suite executives at
magentic_one,9e31099fffa6a3891c94934fd4fc2f3f522d51c1904ff3561f3a10e4bf245821,Instruction/Plan Adherence Failure,instruction_adherence_failure,90,The WebSurfer was asked to visit SEC-EDGAR database and get the list of c-suite executives at the ti
magentic_one,9e31099fffa6a3891c94934fd4fc2f3f522d51c1904ff3561f3a10e4bf245821,Instruction/Plan Adherence Failure,instruction_adherence_failure,113,The WebSurfer was asked to visit the link 'monday.com - Corporate Governance - Management Team' and 
magentic_one,9e31099fffa6a3891c94934fd4fc2f3f522d51c1904ff3561f3a10e4bf245821,Instruction/Plan Adherence Failure,instruction_adherence_failure,117,The websurfer was asked to click on monday.com press release link but instead it clicked Editors’ & 
magentic_one,9e31099fffa6a3891c94934fd4fc2f3f522d51c1904ff3561f3a10e4bf245821,Instruction/Plan Adherence Failure,instruction_adherence_failure,121,The websurfer was asked to click on monday.com press release link but instead it Search tab in on no
magentic_one,9e31099fffa6a3891c94934fd4fc2f3f522d51c1904ff3561f3a10e4bf245821,Guardrails Triggered,guardrails_triggered,129,Max rounds reached (30)
magentic_one,b816bfce-3d80-4913-a07d-69b752ce6377,Invention of new information,invention_of_new_information,17,Orchestrator assumed that a file is downloaded when it was not
magentic_one,b816bfce-3d80-4913-a07d-69b752ce6377,Guardrails Triggered,guardrails_triggered,24,The response was filtered due to the prompt triggering Azure OpenAI's content management policy
magentic_one,57d9dc6935e8a40b02e7f8ec81768fe70e68a0c05f6866927c9fda38db38a486,Instruction/Plan Adherence Failure,instruction_adherence_failure,17,Websurfer was asked to check for membership or annual pass but instead clicked on control
magentic_one,57d9dc6935e8a40b02e7f8ec81768fe70e68a0c05f6866927c9fda38db38a486,Instruction/Plan Adherence Failure,instruction_adherence_failure,21,WebSurfer was asked to check for membership or annual pass but instead clicked on licked FIELD TRIPS
magentic_one,57d9dc6935e8a40b02e7f8ec81768fe70e68a0c05f6866927c9fda38db38a486,Intent Plan Misalignment,intent_plan_misalignment,31,Orchestrator failed to capture 2 adults and 2 kids in the final calculation. Only calculated for 2 a
magentic_one,a9074997e698f912b9e751779ea19c1e92fa148404e90e0ae997acea3f9559b0,Intent Plan Misalignment,intent_plan_misalignment,4,The orchestrator did not search on tripadvisor website even though the user specifically requested h
magentic_one,a9074997e698f912b9e751779ea19c1e92fa148404e90e0ae997acea3f9559b0,Misinterpretation of Tool Output,misinterpretation_of_tool_output,34,The Orchestrator worked on partial hike information from previous steps which was not given from tri
magentic_one,a9074997e698f912b9e751779ea19c1e92fa148404e90e0ae997acea3f9559b0,Guardrails Triggered,guardrails_triggered,52,The response was filtered due to the prompt triggering Azure OpenAI's content management policy
magentic_one,f88066d274e265edd6cd9d61cd80a41accb3a14baf2297652fdd05cdf716d455,System Failure,system_failure,17,The orchestration did not respond to websurfer and the agentic run abruptly stopped.
tau_retail,2,Instruction Adherence Failure,instruction_adherence_failure,3,"At step 3, the assistant agent did not authenticate user information before proceeding to provide in"
tau_retail,2,Misinterpretation of Tool Output,misinterpretation_of_tool_output,7,"At step 7, the agent did not correctly count the number of available t-shirts from the tool call res"
tau_retail,3,Instruction Adherence Failure,instruction_adherence_failure,3,"At step 3, The assistant agent did not authenticate user information before proceeding to provide in"
tau_retail,3,Misinterpretation of Tool Output,misinterpretation_of_tool_output,7,"At step 7, the agent did not correctly count the number of available t-shirts from the tool call res"
tau_retail,4,Misinterpretation of Tool Output,misinterpretation_of_tool_output,15,"At step 15, the assistant agent incorrectly counted the number of available t-shirts."
tau_retail,12,Instruction Adherence Failure,instruction_adherence_failure,19,"At step 19, the assistant agent did not ask user for confirmation and payment method before initiati"
tau_retail,20,Misinterpretation of Tool Output,misinterpretation_of_tool_output,21,"At step 21, the assistant mistook two of the orders which were processed as delivered"
tau_retail,20,Misinterpretation of Tool Output,misinterpretation_of_tool_output,41,"At step 41, the assistant mistook the replacement item as available while it was actually out of sto"
tau_retail,20,Invalid Invocation,invalid_invocation,49,"At step 49, the assistant tried to exchange delivered items for a order that is in processed status "
tau_retail,20,Invalid Invocation,invalid_invocation,61,"At step 61, the assistant again tried to exchange delivered items for a order that is in processed s"
